UF,Programa Nacional,Previsto Original em 2025,Previsto Ajustado em 2025,Despesa Executado em 2025,Total de Atendimentos em 2025,Unnamed: 6,Ano,Mes
AP,Conexão Financeira,"R$700.000,00","R$700.000,00","R$171.648,91",789.0,,2025,Junho
AP,DataBiz,"R$150.000,00","R$150.000,00","R$31.772,65",0.0,,2025,Junho
AP,Educação que Transforma,"R$1.260.000,00","R$1.260.000,00","R$623.624,26",219.0,,2025,Junho
AP,Governança Empreendedora,"R$1.100.000,00","R$1.100.000,00","R$420.087,96",0.0,,2025,Junho
AP,Humanizar,"R$700.000,00","R$700.000,00","R$63.615,11",0.0,,2025,Junho
AP,Impulsionar Negócios,"R$6.720.000,00","R$6.720.000,00","R$1.915.551,64",1.011,,2025,Junho
AP,Impulso Tecnológico,"R$1.750.000,00","R$6.850.020,00","R$5.087.222,84",5.784,,2025,Junho
AP,Move + Vendas,"R$678.000,00","R$678.000,00","R$0,00",0.0,,2025,Junho
AP,Plural,"R$500.000,00","R$500.000,00","R$122.068,32",0.0,,2025,Junho
AP,Cidades e Territórios Empreendedores,"R$2.428.880,00","R$2.490.617,00","R$625.050,93",0.0,,2025,Julho
AP,Cliente 360,"R$13.860.000,00","R$13.860.000,00","R$5.295.074,83",25.94,,2025,Julho
AP,Conecta Tech,"R$9.760.000,00","R$9.760.000,00","R$2.208.538,40",0.0,,2025,Julho
AP,Conexão Financeira,"R$700.000,00","R$700.000,00","R$258.064,88",981.0,,2025,Julho
AP,DataBiz,"R$1.200.000,00","R$1.200.000,00","R$136.875,90",0.0,,2025,Julho
AP,Educação que Transforma,"R$1.260.000,00","R$1.260.000,00","R$689.056,62",4.262,,2025,Julho
AP,Governança Empreendedora,"R$1.100.000,00","R$1.100.000,00","R$473.387,97",0.0,,2025,Julho
AP,Humanizar,"R$700.000,00","R$700.000,00","R$65.076,29",0.0,,2025,Julho
AP,Impulsionar Negócios,"R$6.720.000,00","R$7.090.000,00","R$2.475.720,26",1.823,,2025,Julho
AP,Impulso Tecnológico,"R$1.750.000,00","R$7.050.020,00","R$5.355.716,74",14.578,,2025,Julho
AP,Move + Vendas,"R$678.000,00","R$678.000,00","R$0,00",0.0,,2025,Julho
AP,Plural,"R$500.000,00","R$500.000,00","R$135.415,57",27.0,,2025,Julho
AP,Cidades e Territórios Empreendedores,"R$2.428.880,00","R$2.490.617,00","R$625.050,93",0.0,,2025,Agosto
AP,Cliente 360,"R$13.860.000,00","R$14.560.000,00","R$5.295.074,83",27.726,,2025,Agosto
AP,Conecta Tech,"R$1.400.000,00","R$1.400.000,00","R$395.612,72",0.0,,2025,Agosto
AP,Conexão Financeira,"R$700.000,00","R$700.000,00","R$258.064,88",1.02,,2025,Agosto
AP,DataBiz,"R$1.200.000,00","R$1.200.000,00","R$136.875,90",0.0,,2025,Agosto
AP,Educação que Transforma,"R$1.260.000,00","R$1.260.000,00","R$689.056,62",4.481,,2025,Agosto
AP,Governança Empreendedora,"R$1.100.000,00","R$1.100.000,00","R$473.387,97",0.0,,2025,Agosto
AP,Humanizar,"R$700.000,00","R$700.000,00","R$65.076,29",0.0,,2025,Agosto
AP,Impulsionar Negócios,"R$6.720.000,00","R$7.090.000,00","R$2.475.720,26",2.488,,2025,Agosto
AP,Impulso Tecnológico,"R$1.750.000,00","R$7.050.020,00","R$5.355.716,74",14.609,,2025,Agosto
AP,Move + Vendas,"R$678.000,00","R$678.000,00","R$0,00",0.0,,2025,Agosto
AP,Plural,"R$500.000,00","R$500.000,00","R$135.415,57",97.0,,2025,Agosto
AP,DataBiz,"R$1.200.000,00","R$1.200.000,00","R$136.875,90",0.0,,2025,Setembro
AP,DataBiz,"R$1.200.000,00","R$1.200.000,00","R$136.875,90",0.0,,2025,Outubro
AP,DataBiz,"R$1.200.000,00","R$1.200.000,00","R$136.875,90",0.0,,2025,Novembro
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$2.710.000,00","R$15.016,62",0.0,,2025,Janeiro
AM,Cliente 360,"R$25.030.000,00","R$25.030.000,00","R$211.767,39",5.314,,2025,Janeiro
AM,Conecta Tech,"R$2.048.000,00","R$2.048.000,00","R$162.704,87",0.0,,2025,Janeiro
AM,Conexão Financeira,"R$1.900.000,00","R$200.000,00","R$0,00",0.0,,2025,Janeiro
AM,DataBiz,"R$1.144.100,00","R$1.144.100,00","R$53.917,18",0.0,,2025,Janeiro
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$15.302,77",133.0,,2025,Janeiro
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$0,00",0.0,,2025,Janeiro
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.560.000,00","R$60.347,38",93.0,,2025,Janeiro
AM,Impulso Tecnológico,"R$2.368.000,00","R$2.368.000,00","R$69.562,44",0.0,,2025,Janeiro
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$0,00",0.0,,2025,Janeiro
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$16.401,81",224.0,,2025,Janeiro
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$2.710.000,00","R$119.306,09",0.0,,2025,Fevereiro
AM,Cliente 360,"R$25.030.000,00","R$25.030.000,00","R$1.149.354,50",12.972,,2025,Fevereiro
AM,Conecta Tech,"R$2.048.000,00","R$2.048.000,00","R$336.336,42",0.0,,2025,Fevereiro
AM,Conexão Financeira,"R$1.900.000,00","R$200.000,00","R$12.985,66",0.0,,2025,Fevereiro
AM,DataBiz,"R$1.144.100,00","R$1.144.100,00","R$143.728,39",0.0,,2025,Fevereiro
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$29.251,35",610.0,,2025,Fevereiro
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$1.679,00",0.0,,2025,Fevereiro
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.635.000,00","R$180.800,74",678.0,,2025,Fevereiro
AM,Impulso Tecnológico,"R$2.368.000,00","R$2.368.000,00","R$165.907,31",0.0,,2025,Fevereiro
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$42.935,91",0.0,,2025,Fevereiro
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$81.684,07",443.0,,2025,Fevereiro
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$2.710.000,00","R$137.747,17",0.0,,2025,Março
AM,Cliente 360,"R$25.030.000,00","R$25.207.690,00","R$2.811.022,41",17.457,,2025,Março
AM,Conecta Tech,"R$2.048.000,00","R$2.048.000,00","R$564.095,70",0.0,,2025,Março
AM,Conexão Financeira,"R$1.900.000,00","R$200.000,00","R$13.164,04",0.0,,2025,Março
AM,DataBiz,"R$1.144.100,00","R$1.144.100,00","R$270.563,99",0.0,,2025,Março
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$43.898,25",610.0,,2025,Março
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$9.838,14",0.0,,2025,Março
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.635.000,00","R$1.040.573,24",1.028,,2025,Março
AM,Impulso Tecnológico,"R$2.168.000,00","R$2.018.400,00","R$240.042,95",0.0,,2025,Março
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$86.281,32",1.0,,2025,Março
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$149.788,75",445.0,,2025,Março
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$2.710.000,00","R$214.141,34",0.0,,2025,Abril
AM,Cliente 360,"R$25.030.000,00","R$25.213.142,00","R$4.654.100,45",24.765,,2025,Abril
AM,Conecta Tech,"R$2.048.000,00","R$2.048.000,00","R$741.537,26",0.0,,2025,Abril
AM,Conexão Financeira,"R$1.900.000,00","R$200.000,00","R$13.332,88",0.0,,2025,Abril
AM,Conexões Corporativas,"R$0,00","R$180.800,00","R$0,00",0.0,,2025,Abril
AM,DataBiz,"R$1.144.100,00","R$1.144.100,00","R$362.025,37",0.0,,2025,Abril
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$57.138,42",2.571,,2025,Abril
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$16.807,02",0.0,,2025,Abril
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.635.000,00","R$2.762.432,76",1.568,,2025,Abril
AM,Impulso Tecnológico,"R$2.368.000,00","R$2.018.400,00","R$299.188,66",9.0,,2025,Abril
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$138.101,05",8.0,,2025,Abril
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$598.152,27",476.0,,2025,Abril
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$2.710.000,00","R$295.117,83",0.0,,2025,Maio
AM,Cliente 360,"R$25.030.000,00","R$25.413.142,00","R$7.010.900,26",37.466,,2025,Maio
AM,Conecta Tech,"R$2.048.000,00","R$2.048.000,00","R$924.799,79",0.0,,2025,Maio
AM,Conexão Financeira,"R$1.900.000,00","R$200.000,00","R$13.332,88",0.0,,2025,Maio
AM,Conexões Corporativas,"R$0,00","R$180.800,00","R$0,00",2.0,,2025,Maio
AM,DataBiz,"R$1.144.100,00","R$1.144.100,00","R$455.620,29",0.0,,2025,Maio
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$82.686,54",11.68,,2025,Maio
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$37.276,03",0.0,,2025,Maio
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.635.000,00","R$4.266.339,92",2.116,,2025,Maio
AM,Impulso Tecnológico,"R$2.368.000,00","R$2.168.400,00","R$441.360,07",100.0,,2025,Maio
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$216.960,71",7.0,,2025,Maio
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$780.340,96",1.248,,2025,Maio
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$6.610.000,00","R$374.762,51",0.0,,2025,Junho
AM,Cliente 360,"R$25.030.000,00","R$25.413.142,00","R$9.798.225,84",55.828,,2025,Junho
AM,Conecta Tech,"R$2.048.000,00","R$2.048.000,00","R$1.108.304,27",0.0,,2025,Junho
AM,Conexão Financeira,"R$1.900.000,00","R$200.000,00","R$13.396,56",0.0,,2025,Junho
AM,Conexões Corporativas,"R$0,00","R$180.800,00","R$361,00",8.0,,2025,Junho
AM,DataBiz,"R$1.144.100,00","R$1.149.100,00","R$559.731,20",0.0,,2025,Junho
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$130.481,64",20.134,,2025,Junho
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$54.957,28",0.0,,2025,Junho
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.635.000,00","R$5.703.343,29",4.529,,2025,Junho
AM,Impulso Tecnológico,"R$2.368.000,00","R$2.168.400,00","R$552.822,97",175.0,,2025,Junho
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$307.855,31",7.0,,2025,Junho
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$892.047,76",1.41,,2025,Junho
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$6.760.000,00","R$988.948,86",0.0,,2025,Julho
AM,Cliente 360,"R$25.030.000,00","R$25.453.105,00","R$12.224.875,77",91.412,,2025,Julho
AM,Conecta Tech,"R$2.048.000,00","R$2.193.000,00","R$1.288.447,86",0.0,,2025,Julho
AM,Conexão Financeira,"R$1.900.000,00","R$200.000,00","R$16.135,16",0.0,,2025,Julho
AM,Conexões Corporativas,"R$0,00","R$180.800,00","R$461,00",8.0,,2025,Julho
AM,DataBiz,"R$1.144.100,00","R$1.149.100,00","R$657.207,35",0.0,,2025,Julho
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$186.887,99",26.252,,2025,Julho
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$81.382,86",0.0,,2025,Julho
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.635.000,00","R$6.783.844,13",5.111,,2025,Julho
AM,Impulso Tecnológico,"R$2.368.000,00","R$2.168.400,00","R$656.763,66",213.0,,2025,Julho
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$387.676,20",7.0,,2025,Julho
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$1.011.994,89",1.636,,2025,Julho
AM,Cidades e Territórios Empreendedores,"R$2.710.000,00","R$6.760.000,00","R$1.418.559,80",0.0,,2025,Agosto
AM,Cliente 360,"R$25.030.000,00","R$25.453.105,00","R$13.451.574,52",100.587,,2025,Agosto
AM,Conecta Tech,"R$2.048.000,00","R$2.193.000,00","R$1.288.447,86",0.0,,2025,Agosto
AM,Conexão Financeira,"R$1.900.000,00","R$1.339.800,00","R$21.918,78",14.0,,2025,Agosto
AM,Conexões Corporativas,"R$0,00","R$180.800,00","R$556,00",8.0,,2025,Agosto
AM,DataBiz,"R$1.144.100,00","R$1.149.100,00","R$657.207,35",0.0,,2025,Agosto
AM,Educação que Transforma,"R$850.000,00","R$850.000,00","R$213.823,67",27.885,,2025,Agosto
AM,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$90.174,62",0.0,,2025,Agosto
AM,Impulsionar Negócios,"R$12.560.000,00","R$12.635.000,00","R$6.804.729,58",5.348,,2025,Agosto
AM,Impulso Tecnológico,"R$2.368.000,00","R$2.168.400,00","R$707.999,32",214.0,,2025,Agosto
AM,Move + Vendas,"R$412.000,00","R$834.000,00","R$430.612,11",7.0,,2025,Agosto
AM,Plural,"R$2.000.000,00","R$2.000.000,00","R$1.016.047,35",1.692,,2025,Agosto
AM,Conexões Corporativas,"R$0,00","R$904.000,00","R$1.378,00",26.0,,2025,Setembro
AM,Conexões Corporativas,"R$0,00","R$904.000,00","R$1.378,00",26.0,,2025,Outubro
AM,Conexões Corporativas,"R$0,00","R$904.000,00","R$1.378,00",26.0,,2025,Novembro
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$7.850.000,00","R$21.905,78",0.0,,2025,Janeiro
BA,Cliente 360,"R$44.245.876,00","R$44.245.876,00","R$291.435,80",33.251,,2025,Janeiro
BA,Conecta Tech,"R$3.073.456,00","R$3.073.456,00","R$0,00",0.0,,2025,Janeiro
BA,Conexão Financeira,"R$80.000,00","R$80.000,00","R$0,00",0.0,,2025,Janeiro
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$0,00",0.0,,2025,Janeiro
BA,DataBiz,"R$700.000,00","R$700.000,00","R$0,00",0.0,,2025,Janeiro
BA,Educação que Transforma,"R$5.705.082,00","R$5.705.082,00","R$1.570,37",0.0,,2025,Janeiro
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$5.753,99",0.0,,2025,Janeiro
BA,Impulsionar Negócios,"R$43.230.281,00","R$43.230.281,00","R$81.390,24",141.0,,2025,Janeiro
BA,Impulso Tecnológico,"R$6.194.370,00","R$6.194.370,00","R$15.480,00",0.0,,2025,Janeiro
BA,Move + Vendas,"R$5.150.856,00","R$5.150.856,00","R$149.852,08",0.0,,2025,Janeiro
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$2.885,00",85.0,,2025,Janeiro
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$7.850.000,00","R$177.401,32",0.0,,2025,Fevereiro
BA,Cliente 360,"R$44.245.876,00","R$44.245.876,00","R$1.600.739,79",44.275,,2025,Fevereiro
BA,Conecta Tech,"R$3.073.456,00","R$3.073.456,00","R$71.904,89",0.0,,2025,Fevereiro
BA,Conexão Financeira,"R$80.000,00","R$80.000,00","R$0,00",0.0,,2025,Fevereiro
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$0,00",0.0,,2025,Fevereiro
BA,DataBiz,"R$700.000,00","R$700.000,00","R$118.823,67",0.0,,2025,Fevereiro
BA,Educação que Transforma,"R$5.705.082,00","R$5.705.082,00","R$35.459,17",0.0,,2025,Fevereiro
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$21.643,20",0.0,,2025,Fevereiro
BA,Impulsionar Negócios,"R$43.230.281,00","R$42.720.281,00","R$453.275,49",801.0,,2025,Fevereiro
BA,Impulso Tecnológico,"R$6.194.370,00","R$7.833.498,00","R$53.647,66",0.0,,2025,Fevereiro
BA,Move + Vendas,"R$5.150.856,00","R$5.150.856,00","R$230.726,50",0.0,,2025,Fevereiro
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$16.532,55",4.88,,2025,Fevereiro
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$7.850.000,00","R$224.637,69",0.0,,2025,Março
BA,Cliente 360,"R$44.245.876,00","R$44.064.646,00","R$2.884.390,77",50.317,,2025,Março
BA,Conecta Tech,"R$3.073.456,00","R$3.073.456,00","R$71.904,89",0.0,,2025,Março
BA,Conexão Financeira,"R$80.000,00","R$80.000,00","R$0,00",0.0,,2025,Março
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$0,00",0.0,,2025,Março
BA,DataBiz,"R$700.000,00","R$700.000,00","R$131.570,52",0.0,,2025,Março
BA,Educação que Transforma,"R$5.705.082,00","R$5.705.082,00","R$316.123,37",0.0,,2025,Março
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$65.467,05",0.0,,2025,Março
BA,Impulsionar Negócios,"R$43.230.281,00","R$43.230.281,00","R$997.474,32",1.099,,2025,Março
BA,Impulso Tecnológico,"R$6.194.370,00","R$7.833.498,00","R$109.159,62",0.0,,2025,Março
BA,Move + Vendas,"R$5.150.856,00","R$3.700.000,00","R$258.717,55",0.0,,2025,Março
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$102.021,16",5.495,,2025,Março
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$7.850.000,00","R$396.199,87",0.0,,2025,Abril
BA,Cliente 360,"R$44.245.876,00","R$44.285.876,00","R$4.874.270,33",67.321,,2025,Abril
BA,Conecta Tech,"R$3.073.456,00","R$2.893.456,00","R$200.671,61",0.0,,2025,Abril
BA,Conexão Financeira,"R$80.000,00","R$80.000,00","R$8.869,84",0.0,,2025,Abril
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$8.000,00",32.0,,2025,Abril
BA,DataBiz,"R$700.000,00","R$500.000,00","R$239.044,37",0.0,,2025,Abril
BA,Educação que Transforma,"R$5.705.082,00","R$5.644.727,00","R$997.495,73",384.0,,2025,Abril
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$123.916,57",0.0,,2025,Abril
BA,Impulsionar Negócios,"R$43.230.281,00","R$43.786.431,00","R$2.516.511,69",1.712,,2025,Abril
BA,Impulso Tecnológico,"R$6.194.370,00","R$7.833.498,00","R$340.281,20",0.0,,2025,Abril
BA,Move + Vendas,"R$5.150.856,00","R$5.150.856,00","R$286.581,00",0.0,,2025,Abril
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$897.189,56",5.95,,2025,Abril
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$6.604.237,00","R$611.738,14",0.0,,2025,Maio
BA,Cliente 360,"R$44.245.876,00","R$44.275.787,00","R$8.050.296,26",123.309,,2025,Maio
BA,Conecta Tech,"R$3.073.456,00","R$2.893.456,00","R$200.671,61",0.0,,2025,Maio
BA,Conexão Financeira,"R$80.000,00","R$80.000,00","R$11.424,85",0.0,,2025,Maio
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$8.000,00",32.0,,2025,Maio
BA,DataBiz,"R$700.000,00","R$500.000,00","R$239.044,37",0.0,,2025,Maio
BA,Educação que Transforma,"R$5.705.082,00","R$4.788.476,00","R$1.441.568,65",5.816,,2025,Maio
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$154.284,53",0.0,,2025,Maio
BA,Impulsionar Negócios,"R$43.230.281,00","R$43.376.281,00","R$4.639.841,65",3.868,,2025,Maio
BA,Impulso Tecnológico,"R$6.194.370,00","R$7.194.370,00","R$578.745,12",64.0,,2025,Maio
BA,Move + Vendas,"R$5.150.856,00","R$5.150.856,00","R$385.984,51",0.0,,2025,Maio
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$1.074.937,20",10.46,,2025,Maio
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$6.604.237,00","R$1.118.922,44",45.0,,2025,Junho
BA,Cliente 360,"R$44.245.876,00","R$44.225.787,00","R$10.701.469,62",175.458,,2025,Junho
BA,Conecta Tech,"R$3.073.456,00","R$2.893.456,00","R$200.671,61",0.0,,2025,Junho
BA,Conexão Financeira,"R$80.000,00","R$80.000,00","R$12.289,52",0.0,,2025,Junho
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$13.144,00",32.0,,2025,Junho
BA,DataBiz,"R$700.000,00","R$500.000,00","R$239.044,37",0.0,,2025,Junho
BA,Educação que Transforma,"R$5.705.082,00","R$4.788.476,00","R$1.743.357,65",32.561,,2025,Junho
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$195.015,31",0.0,,2025,Junho
BA,Impulsionar Negócios,"R$43.230.281,00","R$43.576.281,00","R$6.589.252,00",7.447,,2025,Junho
BA,Impulso Tecnológico,"R$6.194.370,00","R$7.194.370,00","R$725.403,40",99.0,,2025,Junho
BA,Move + Vendas,"R$5.150.856,00","R$5.150.856,00","R$533.443,73",0.0,,2025,Junho
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$1.198.816,44",14.094,,2025,Junho
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$6.604.237,00","R$1.876.536,42",45.0,,2025,Julho
BA,Cliente 360,"R$44.245.876,00","R$43.525.787,00","R$15.931.724,35",227.972,,2025,Julho
BA,Conecta Tech,"R$3.073.456,00","R$2.893.456,00","R$200.671,61",0.0,,2025,Julho
BA,Conexão Financeira,"R$80.000,00","R$860.000,00","R$27.526,61",0.0,,2025,Julho
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$53.978,00",32.0,,2025,Julho
BA,DataBiz,"R$700.000,00","R$500.000,00","R$309.074,97",0.0,,2025,Julho
BA,Educação que Transforma,"R$5.705.082,00","R$4.788.476,00","R$2.714.663,10",53.578,,2025,Julho
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$205.567,97",0.0,,2025,Julho
BA,Impulsionar Negócios,"R$43.230.281,00","R$43.576.281,00","R$10.202.966,57",13.479,,2025,Julho
BA,Impulso Tecnológico,"R$6.194.370,00","R$7.194.370,00","R$949.892,30",485.0,,2025,Julho
BA,Move + Vendas,"R$5.150.856,00","R$5.150.856,00","R$1.601.306,59",0.0,,2025,Julho
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$1.317.082,84",18.852,,2025,Julho
BA,Cidades e Territórios Empreendedores,"R$7.850.000,00","R$6.604.237,00","R$2.106.188,85",45.0,,2025,Agosto
BA,Cliente 360,"R$44.245.876,00","R$43.509.987,00","R$17.181.921,45",296.51,,2025,Agosto
BA,Conecta Tech,"R$3.073.456,00","R$2.893.456,00","R$200.671,61",0.0,,2025,Agosto
BA,Conexão Financeira,"R$80.000,00","R$860.000,00","R$33.280,71",1.0,,2025,Agosto
BA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$53.978,00",32.0,,2025,Agosto
BA,DataBiz,"R$700.000,00","R$500.000,00","R$309.074,97",0.0,,2025,Agosto
BA,Educação que Transforma,"R$5.705.082,00","R$4.788.476,00","R$2.820.566,98",55.499,,2025,Agosto
BA,Governança Empreendedora,"R$1.022.440,00","R$1.022.440,00","R$252.252,44",0.0,,2025,Agosto
BA,Impulsionar Negócios,"R$43.230.281,00","R$43.576.281,00","R$11.603.474,34",14.212,,2025,Agosto
BA,Impulso Tecnológico,"R$6.194.370,00","R$7.194.370,00","R$993.181,11",485.0,,2025,Agosto
BA,Move + Vendas,"R$5.150.856,00","R$5.150.856,00","R$1.639.682,69",0.0,,2025,Agosto
BA,Plural,"R$3.000.000,00","R$3.000.000,00","R$1.356.176,43",22.822,,2025,Agosto
BA,Governança Empreendedora,"R$8.179.520,00","R$8.179.520,00","R$1.023.901,06",0.0,,2025,Novembro
CE,Cidades e Territórios Empreendedores,"R$14.639.921,00","R$14.639.921,00","R$32.097,72",289.0,,2025,Janeiro
CE,Cliente 360,"R$51.568.203,00","R$51.568.203,00","R$294.399,73",10.992,,2025,Janeiro
CE,Conecta Tech,"R$368.000,00","R$368.000,00","R$0,00",0.0,,2025,Janeiro
CE,Conexões Corporativas,"R$2.500.000,00","R$2.500.000,00","R$0,00",21.0,,2025,Janeiro
CE,DataBiz,"R$1,00","R$1,00","R$0,00",0.0,,2025,Janeiro
CE,Educação que Transforma,"R$5.882.000,00","R$5.882.000,00","R$2.500,00",6.0,,2025,Janeiro
CE,Governança Empreendedora,"R$400.000,00","R$400.000,00","R$0,00",0.0,,2025,Janeiro
CE,Impulsionar Negócios,"R$41.773.066,00","R$41.773.066,00","R$155.267,13",234.0,,2025,Janeiro
CE,Impulso Tecnológico,"R$11.325.500,00","R$11.325.500,00","R$27.194,78",2.0,,2025,Janeiro
CE,Plural,"R$2.240.000,00","R$2.240.000,00","R$0,00",20.0,,2025,Janeiro
CE,Cidades e Territórios Empreendedores,"R$14.639.921,00","R$14.639.921,00","R$334.110,38",1.279,,2025,Fevereiro
CE,Cliente 360,"R$51.568.203,00","R$51.568.203,00","R$1.297.309,61",20.684,,2025,Fevereiro
CE,Conecta Tech,"R$2.944.000,00","R$2.944.000,00","R$0,00",0.0,,2025,Fevereiro
CE,Conexões Corporativas,"R$2.500.000,00","R$2.500.000,00","R$41.081,70",21.0,,2025,Fevereiro
CE,DataBiz,"R$8,00","R$8,00","R$0,00",0.0,,2025,Fevereiro
CE,Educação que Transforma,"R$5.882.000,00","R$5.882.000,00","R$6.926,80",6.0,,2025,Fevereiro
CE,Governança Empreendedora,"R$400.000,00","R$400.000,00","R$0,00",0.0,,2025,Fevereiro
CE,Impulsionar Negócios,"R$41.773.066,00","R$41.773.066,00","R$785.736,54",1.561,,2025,Fevereiro
CE,Impulso Tecnológico,"R$11.325.500,00","R$11.325.500,00","R$33.194,04",431.0,,2025,Fevereiro
